id,user_id,comment_id,note_id,parent_comment_id,label,content,category
247,U_57818,C_804432,P_64149,C_804432,2,以前你是人才，你很优秀，才有资格出国留学，现在大多是国内高考没希望了，就去混国外,daily
248,U_66986,C_343677,P_64149,C_343677,4,青岛日报和老胡称赞了蒋雨融！,daily
249,U_121060,C_286615,P_64149,C_286615,4,近年回来的文科海龟，含水量达总体重90%以上,daily
250,U_180309,C_345510,P_64149,C_345510,4,考哈弗还没有中国清北更有实力，申请制学校关注点不一样，看影响力和家庭条件,daily
251,U_21785,C_393330,P_64149,C_393330,4,好歹刘亦婷是真学霸,daily
252,U_121000,C_581317,P_64149,C_581317,4,项总说的非常好！,daily
253,U_162484,C_146056,P_64149,C_146056,4,我今天才知道，哈佛女孩刘亦婷靠的也是推荐信。,daily
254,U_11148,C_371737,P_64149,C_371737,4,其实过去也是如此，比如胡适,daily
255,U_215186,C_838878,P_64149,C_838878,2,主要其实她水平真的很差。各种动作和表情全部都有着可以设计的痕迹。很做作,daily
256,U_21489,C_537119,P_64149,C_537119,4,还是文科//@榭应: 祛魅了//@懵憨憨101001110:主要还是回来的太多了，大家都知道是怎么回事了，谁家还没点亲戚读过米国的常青藤啊。按照商人的话说，这书读来太亏了，常青藤就是犹太人收割全球中产的一个产品，一年给几个优秀娃娃奖学金，用于宣传，这点宣传费和奖学金和每年从全球忽悠来收...全文,daily
257,U_81750,C_790219,P_64149,C_790219,4,让我想起了，归化运动员，都是个生意啊。,daily
258,U_199135,C_798249,P_64149,C_798249,4,其实是大家视野开阔了，不好忽悠了，海外名校，包括白人人种的优势，都在加速祛魅。,daily
259,U_87832,C_601364,P_64149,C_601364,2,她给中国人民重新定义了“水硕”的路径和含金量，这种非理工科，没有经过国内高考，背景层层镀金的…,daily
260,U_234213,C_261006,P_64149,C_261006,4,这个衣服搞得像清朝朝服似的。,daily
261,U_247024,C_1580,P_64149,C_1580,4,项老师真温柔但是现在时空变化了。要顺应时代发展。我们的综合国力增强了，需求也增加了很多,daily
262,U_121692,C_447492,P_64149,C_447492,4,一切皆有因果。。,daily
263,U_246133,C_603049,P_64149,C_603049,4,她这表情是为了阻止以色列屠杀更多的加沙儿童，准备走那条“虽千万人吾往矣”的道路了吗,daily
264,U_173755,C_633185,P_64149,C_633185,4,说的挺保守了,daily
265,U_196247,C_105401,P_64149,C_105401,4,过去成都有个刘弈什么的女孩还出了本书。,daily
266,U_26415,C_335656,P_64149,C_335656,4,有一点，对财富，权利的反感及存疑。,daily
267,U_122634,C_125683,P_64149,C_125683,4,准确来说，国外文科留学或访学归来的高校知识分子，对国家发展，更多都是负面作用,daily
268,U_42119,C_181746,P_64149,C_181746,1,一脸奸相，真是相由心生啊,daily
269,U_230947,C_147920,P_64149,C_147920,4,//@飞象网项立刚:最大的问题，优等生的文科留学生，除了不回来的，回中国对中国发展也没有什么贡献。//@地球你我的家园1:以前基本是公派优等生，现在是很多国内高考连个二本都难上的通过多种途径花钱去上，太水了。,daily
270,U_139069,C_82556,P_64149,C_82556,4,这个蒋同学不是正轨的大学本科，学业只有9个月，类似以前中国的代培生，某个NGO推荐入学。,daily
271,U_66765,C_254459,P_47565,C_254459,4,商业竞争是正常的，意识形态斗争则是不正常的。目前来看，美国对华关税战似乎还夹带着一定的意识形态对立，但看起来更像是做为一种手段。,daily
272,U_93398,C_250423,P_55151,C_250423,3,#Temu在美日活用户数骤降近六成# 太棒了！网购正在摧毁我们丰富多彩的世界，建议各国都要对网购征收重税！,daily
273,U_238438,C_505413,P_29987,C_505413,4,@V闪闪 @Blood旌旗 @萨伦科奇,daily
274,U_20474,C_588162,P_29987,C_588162,3,好装备要经常用用,daily
275,U_199786,C_55123,P_29987,C_55123,4,沙人立威有效，应该多沙,daily
276,U_27396,C_347281,P_29987,C_347281,3,攻破高档芯片技术也是迟早的事。,daily
277,U_218142,C_36745,P_29987,C_36745,4,你还是不知道我们最大的迪壬是谁,daily
278,U_94659,C_805091,P_46100,C_805091,1,特朗普变成特朗疯了！,daily
279,U_82089,C_2623,P_46100,C_2623,1,帝国主义的本性露出来了，继续  坚决打倒美帝国主义！,daily
280,U_241110,C_356498,P_46100,C_356498,1,不服再干，看谁先完蛋。,daily
281,U_145560,C_504290,P_46100,C_504290,4,特没谱这一众不靠谱的非人事作派，咱早就预料了，不足为怪。,daily
282,U_16686,C_743489,P_46100,C_743489,1,想买稀土，结果没成，老羞成怒,daily
283,U_243466,C_71187,P_46100,C_71187,4,随便撕，又不是我们找他们谈的,daily
284,U_245027,C_580277,P_46100,C_580277,1,美国政客说话等于放屁💨,daily
285,U_104156,C_533414,P_46100,C_533414,4,鉴于特朗普政府的言而无信，中国不能掉以轻心，我们不期待与美国经济脱钩，但必须做好与美国经济脱钩的准备，只有充分准备了，特朗普政府才会最后认怂。,daily
286,U_153841,C_535013,P_46100,C_805091,1,无端指责，言而无信！,daily
287,U_55074,C_446207,P_30543,C_446207,4,跪求转发微博，无路可走，感恩不尽🙏🙏🙏 @广东发布,daily
288,U_76572,C_137441,P_17089,C_137441,2,查了一下，官方PMI侧重中大型企业，由国家统计局编制。财新PMI侧重中小型企业，由标普全球编制。姑且认为谁都没有作假，那说明我国中小企业的处境要明显糟糕的多。风浪之中小船最容易倾覆，却利好大船。。。,daily
289,U_184022,C_374628,P_17089,C_374628,4,#财新中国制造业PMI#,daily
290,U_130132,C_475613,P_17089,C_475613,2,不利于团结的话不要讲,daily
291,U_190409,C_366635,P_17089,C_366635,4,#财新中国制造业PMI#,daily
292,U_164672,C_180620,P_17089,C_180620,4,5月#财新中国制造业PMI#降至48.3 ……2024年10月以来首次收缩……中美关税战影响仍在延续，5月制造业供给和需求下降……景气度降至荣枯线下方……,daily
293,U_221906,C_50849,P_42997,C_50849,4,金政委讲的好,daily
294,U_98344,C_501967,P_42997,C_501967,4,端午节假期快乐,daily
295,U_8978,C_699407,P_61904,C_699407,1,特朗普的脸已经被打肿了，眼睛都看不到东西,daily
296,U_116884,C_14817,P_61904,C_14817,4,眼看关税战打不下去了，马上有人来平衡，美国这个政治制度的容错,daily
297,U_141304,C_741333,P_61904,C_741333,4,全是美国的戏,daily
298,U_178807,C_762504,P_61904,C_762504,4,美国的事 ，为提高效率，关税权对总统下放过度了，很难收回！,daily
299,U_65240,C_733736,P_61904,C_733736,4,马老师 明天会出现在讲座么,daily
300,U_59443,C_148296,P_61904,C_148296,4,老马要改视频，又恢复了,daily
301,U_241758,C_621824,P_61904,C_621824,4,给个台阶下？,daily
302,U_213785,C_112147,P_61904,C_112147,4,股票都大涨了,daily
303,U_215488,C_20696,P_66288,C_20696,4,美国对越南关税谈判提苛刻要求，干涉其产业自主，贸易保护主义尽显，或影响越经济发展。,daily
304,U_117784,C_588193,P_40494,C_588193,3,这个能笑一年！,daily
305,U_134107,C_340409,P_40494,C_340409,1,没用的，看似 气势汹汹，不过 纸老虎 一戳就穿。,daily
306,U_89468,C_813410,P_49162,C_813410,4,没点实力谁敢去,daily
307,U_65655,C_542210,P_49162,C_542210,1,这个民族从头到脚无不透露着：肮脏，贫穷，无知和最最最重要的，矬，真的矬，骨子里纯种的矬。看他们在海边拉翔那一刻着实绷不住，食物也是搞成翔状，那个肤色就像永远磨不掉的铁锈洗不干净的抹布。,daily
308,U_122919,C_9788,P_49162,C_9788,4,就这还有人敢去？,daily
309,U_29031,C_413817,P_49162,C_413817,1,阿三毫无信用可言,daily
310,U_166463,C_192148,P_49162,C_192148,4,用市场换技术,daily
311,U_36268,C_175663,P_6954,C_175663,4,//@子陵在听歌:今天BioCentury下半部分非常关键，讲了Trump联邦政府和GOP控制国会的制药政策。我介绍过，2022年国会通过的IRA是对制药业影响很大的一个立法，目前很多制药业的调整都是IRA的涟漪效应。Trump并不想推翻IRA（pill penalty），而且他试图对药物原料和半成品征收关税，这些都对制药业影响很...全文,daily
312,U_184912,C_749704,P_59975,C_749704,4,还在里边的人 只能蹲着,daily
313,U_134107,C_254910,P_59268,C_254910,4,这些虽与中国无太大关联，但大a就是喜欢买单。,daily
314,U_10435,C_35797,P_30134,C_35797,4,人家是苏超概念,daily
315,U_39651,C_371686,P_39140,C_371686,4,快去请李juan！磁吸太厚来了，美国的青天就有了。,daily
316,U_166074,C_323816,P_39140,C_323816,4,我们芯片都自研 牢美为什么稀土不自研啊,daily
317,U_212100,C_289136,P_39140,C_289136,4,现在是翻白眼阶段，看什么时候吹牛皮。,daily
318,U_139735,C_98292,P_39140,C_98292,4,不是说马来西亚的澳企突破了,daily
319,U_2357,C_257438,P_39140,C_257438,4,自己做研发呗。中国行，美国一定也行。,daily
320,U_77382,C_421832,P_39140,C_421832,4,“交易的艺术”？,daily
321,U_129169,C_532239,P_39140,C_532239,4,汽车要这么多稀土干啥,daily
322,U_124686,C_55666,P_39140,C_55666,1,美国对我们的反击他还真是一点预案都不做啊。,daily
323,U_200382,C_295677,P_39140,C_295677,1,骑车产业链只是托词，他们是要拿去做飞机做导弹,daily
324,U_207523,C_21094,P_39140,C_21094,4,没关系，老没可以学我们自力更生,daily
325,U_167308,C_275013,P_39140,C_275013,1,因为没了稀土，发动机生产不出来了，为了赢，先放话出来禁止掉,daily
326,U_84409,C_178148,P_39140,C_178148,1,是不是可以加价100倍卖？,daily
327,U_46976,C_458715,P_39140,C_458715,4,他们不管那个，急眼了都能给你跪下,daily
328,U_104432,C_158586,P_39140,C_158586,4,不建议拉上关税。加税对加税；出口限制对限制；我们目前长臂管辖还是空白领域，亟待造牌。,daily
329,U_171063,C_305963,P_39140,C_305963,4,川普提出白粉替代稀土计划等待国会批准,daily
330,U_245462,C_347762,P_39140,C_347762,4,把持住不卖，就怕过两天就松动,daily
331,U_63999,C_342733,P_39140,C_342733,3,呦，起效啦？那得保持强度，适时加大力度！💪,daily
332,U_51674,C_17264,P_39140,C_17264,3,笑死， 我们最早不是预期说成本高一些，大不了翻倍嘛，但是这个，，，，，直接减产了？,daily
333,U_218359,C_682332,P_39140,C_682332,4,长久以来的天老大，他老二,daily
334,U_27727,C_735542,P_39140,C_735542,4,要啥稀土进口零配件不就得了，能组装出“美国制造”就行,daily
335,U_236256,C_125308,P_39140,C_125308,4,他们不懂磁铁的制造方法吗 通电磁导线啊 虽然之后会衰减,daily
336,U_209490,C_379947,P_39140,C_379947,4,熬鹰接近进入“初步驯服与信任建立”阶段！😄,daily
337,U_46519,C_102175,P_24703,C_102175,4,特朗普政府针对中国留学生的签证政策调整，引发了广泛关注和讨论。这一政策背后的逻辑和影响值得深入探讨。    首先，任何国家的签证政策都应基于合法、公正和透明的原则。如果美国政府以“危害国家安全”为由吊销中国留学生签证，这需要有充分的证据和合理的法律依据来支持。否则，这种无端指责不仅损,daily
338,U_227277,C_26241,P_40726,C_26241,4,没亏钱就知足,daily
339,U_223917,C_245916,P_26117,C_245916,4,先生把心安住，惜身养神，相信因果报应，回头我带您出去散散心,daily
340,U_60553,C_172243,P_26117,C_172243,1,私利与犹太资本绑定,daily
341,U_90265,C_498959,P_26117,C_498959,4,奈何？吾之疾也。,daily
342,U_61303,C_649126,P_26117,C_245916,4,回复@用户7987770329:不用，谢谢,daily
343,U_175793,C_96923,P_7133,C_96923,3,伟大的祖国！,daily
344,U_121540,C_360665,P_7133,C_360665,3,这个世界，还是要靠实力说话。坚持强国强军，坚持发展综合国力是硬道理。,daily
345,U_208263,C_49651,P_7133,C_49651,3,敬畏强者，是人之常情。所以，不要吝啬展示自己的拳头。当然，作为强者，能控制自己的武力，那就是文明了。,daily
346,U_95681,C_724763,P_7133,C_724763,4,#全球好感度调查中国超越美国#,daily
347,U_86766,C_506198,P_7133,C_506198,4,人类的第一属性，就是动物性。动物性最根本的特征就是慕强心理，说的再直白点就是欺软怕硬。人们都愿意和强者为伍，欺负那些哭哭啼啼的弱者。而强者天然带有魅力，人家当然喜欢啦,daily
348,U_65879,C_454735,P_7133,C_454735,4,实力决定影响力,daily
349,U_139280,C_666105,P_7133,C_666105,3,伟大的中国。,daily
350,U_206985,C_463358,P_7133,C_463358,4,穷在闹市无人，富在深山有远亲啊,daily
351,U_125056,C_685578,P_7133,C_685578,3,#全球好感度调查中国超越美国# 不错,daily
352,U_68809,C_333505,P_7133,C_333505,4,好感度自然就提升,daily
353,U_51120,C_322542,P_7133,C_322542,3,拳头硬才是硬道理。//@清风霁月-微尘:这个世界，还是要靠实力说话。坚持强国强军，坚持发展综合国力是硬道理。,daily
354,U_138414,C_25661,P_4820,C_25661,3,所以，黄金继续大涨！,daily
355,U_204203,C_727001,P_49218,C_727001,4,南通大桥对对吊州车辆加收124%过路费，同时对吊州升级行为不予理会,daily
356,U_81920,C_476557,P_49218,C_476557,4,得有反制措施啊，南哥,daily
357,U_53725,C_827569,P_49218,C_827569,4,"“关税战没有赢家,保护主义没有出路，即日起狼山对常州施加124%对等关税，鉴于在目前关税水平下，已无市场接受可能性，继续加征关税我方将不予理会”",daily
358,U_101871,C_254887,P_49218,C_254887,3,真欢乐啊这是,daily
359,U_219446,C_820847,P_49218,C_820847,4,散装江苏名不虚传,daily
360,U_124510,C_798290,P_49218,C_798290,1,关税是国与国间才能征收的，要造反啊！,daily
361,U_97607,C_441247,P_49218,C_441247,4,这么快就开始贸易战了,daily
362,U_13265,C_785856,P_49218,C_785856,4,怎么还有零有整,daily
363,U_246209,C_91515,P_49218,C_91515,4,有一说一 常州恐龙园的过山龙真的吓人,daily
364,U_187477,C_79318,P_49218,C_79318,4,有点搞笑哈哈哈哈哈哈哈哈哈哈哈哈哈 好鲜活的世界,daily
365,U_82741,C_175465,P_49218,C_175465,4,真的假的呀？！宝宝,daily
366,U_52519,C_405494,P_49218,C_405494,4,没事，我大扬州瘦西湖对巾州朋友免费,daily
367,U_142725,C_95273,P_49218,C_95273,4,啊这真的假的,daily
368,U_114528,C_545489,P_49218,C_545489,4,常州和南通都是我国不可分割的一部分,daily
369,U_230227,C_753968,P_49218,C_753968,4,和特没谱学的,daily
370,U_125261,C_74989,P_49218,C_74989,4,反制反制，狼山对常州人涨价,daily
371,U_214716,C_182734,P_49218,C_182734,4,自断一指是吧,daily
372,U_60660,C_591715,P_49218,C_591715,4,@我將獻上一首詩,daily
373,U_51013,C_767845,P_49218,C_767845,4,不百度我还不知道丨州是哪里,daily
374,U_15241,C_632035,P_18819,C_632035,4,给他看个相。。,daily
375,U_166065,C_116822,P_18819,C_116822,4,自己不仔细阅读协议，还管别人违反协议,daily
